"name","series","age","occupation","hometown","first_name","episode","technical","result","signature","show_stopper"
"Rahul Mandal","9",30,"Research scientist","Rotherham","Rahul","4",4,"IN",NA,NA
"Rahul Mandal","9",30,"Research scientist","Rotherham","Rahul","5",3,"IN",NA,NA
"Rahul Mandal","9",30,"Research scientist","Rotherham","Rahul","6",3,"IN",NA,NA
"Rahul Mandal","9",30,"Research scientist","Rotherham","Rahul","7",1,"IN",NA,NA
"Rahul Mandal","9",30,"Research scientist","Rotherham","Rahul","8",5,"IN",NA,NA
"Rahul Mandal","9",30,"Research scientist","Rotherham","Rahul","9",4,"IN",NA,NA
"Rahul Mandal","9",30,"Research scientist","Rotherham","Rahul","10",2,"WINNER",NA,NA
"Rav Bansal","7",28,"Student support","Erith","Rav","1",8,"IN","Ginger Spice Yuzu Drizzle Cake","Colombian Mocha Mirror Glaze Cake"
"Rav Bansal","7",28,"Student support","Erith","Rav","2",6,"IN","Union Jack Bunting Biscuits","Gingerbread Christmas Fairground"
"Rav Bansal","7",28,"Student support","Erith","Rav","3",10,"IN","Chocolate, Cardamom and Hazelnut Loaf","Three Tier Diwali Bread Centrepiece"
"Rav Bansal","7",28,"Student support","Erith","Rav","4",9,"IN","Thai Tofu Panang Yorkshires","Three Dip Matcha Pistachio Churros"
"Rav Bansal","7",28,"Student support","Erith","Rav","5",8,"IN","Cinnamon Swirls and Pecan, Walnut and Maple Plaits","Chinese Style Prawn Filo Tartlets and Spiced White Chocolate and Hazelnut Samosas"
"Rav Bansal","7",28,"Student support","Erith","Rav","6",3,"OUT","Mandarin Margarita Meringue Pie","Blossom Cake"
"Rav Bansal","7",28,"Student support","Erith","Rav","7",NA,NA,NA,NA
"Rav Bansal","7",28,"Student support","Erith","Rav","8",NA,NA,NA,NA
"Rav Bansal","7",28,"Student support","Erith","Rav","9",NA,NA,NA,NA
"Rav Bansal","7",28,"Student support","Erith","Rav","10",NA,NA,NA,NA
"Richard Burr","5",38,"Builder","Mill Hill, London","Richard","1",10,"IN","Pistachio and Strawberry Swiss Roll","Miniature Coffee & Walnut Cakes"
"Richard Burr","5",38,"Builder","Mill Hill, London","Richard","2",1,"STAR BAKER","Rosemary Seeded Crackers","Pirates!"
"Richard Burr","5",38,"Builder","Mill Hill, London","Richard","3",6,"IN","Rye and Cranberry Rolls","Pesto Pinwheel"
"Richard Burr","5",38,"Builder","Mill Hill, London","Richard","4",5,"STAR BAKER","Black Forest Chocolate Fondants","Tiramisu Baked Alaska"
"Richard Burr","5",38,"Builder","Mill Hill, London","Richard","5",7,"IN","Fig and Orange Tart","Three Course Autumn Pie Feast"
"Richard Burr","5",38,"Builder","Mill Hill, London","Richard","6",5,"IN","Fruity Guglhupf with an Orange Glaze","Sugar Forest Dobos Torte"
"Richard Burr","5",38,"Builder","Mill Hill, London","Richard","7",1,"STAR BAKER","Minted Lamb Pasties","Stair of Éclairs
(Lavender and Blueberry & Rose and Raspberry Éclairs)"
"Richard Burr","5",38,"Builder","Mill Hill, London","Richard","8",4,"STAR BAKER","Fruit Swedish Tea Ring","Rhubarb and Custard and Toffee Apple Doughnuts"
"Richard Burr","5",38,"Builder","Mill Hill, London","Richard","9",2,"STAR BAKER","Rose and Pistachio BaklavaWalnut and Almond Baklava","Hazelnut Mocha EntremetsPink Grapefruit Entremets"
"Richard Burr","5",38,"Builder","Mill Hill, London","Richard","10",3,"Runner-up","Pear Pain au ChocolatPain Au Lait","Mill on the Hill"
"Robert Billington","2",25,"Photographer","London","Robert","1",3,"IN","Blackberry and Vanilla Cupcakeswith Liquorice Frosting","Genoise Layered Mousse Cakewith Chocolate Ganache"
"Robert Billington","2",25,"Photographer","London","Robert","2",5,"IN","Smoked Bacon and Kale Quiche","Chocolate, Fennel and Ginger TartAlmond, Creme Patissiere and Poached Pear Tart"
"Robert Billington","2",25,"Photographer","London","Robert","3",4,"IN","Rye and Coriander Seed Loaf","Blueberry Brioche RollsLemon and Poppy Seed Rolls"
"Robert Billington","2",25,"Photographer","London","Robert","4",7,"IN","Chocolate and Ginger Oat Biscuits","Strawberry and Lime MacaronsLemon MacaronsChocolate and Cardamom Macarons"
"Robert Billington","2",25,"Photographer","London","Robert","5",3,"OUT","Chicken and Mushroom Pie","Rhubarb and Custard Meringue Pie"
"Robert Billington","2",25,"Photographer","London","Robert","6",NA,NA,NA,NA
"Robert Billington","2",25,"Photographer","London","Robert","7",NA,NA,NA,NA
"Robert Billington","2",25,"Photographer","London","Robert","8",NA,NA,NA,NA
"Robert Smart","4",54,"Space Satellite Designer","Melbourn, Cambridgeshire","Robert","1",1,"STAR BAKER","Pecan and Apple Cake","Raspberry Chocolate Cake"
"Robert Smart","4",54,"Space Satellite Designer","Melbourn, Cambridgeshire","Robert","2",5,"IN","Twisty Rye Bread Sticks","Tribute Loaf"
"Robert Smart","4",54,"Space Satellite Designer","Melbourn, Cambridgeshire","Robert","3",2,"IN","Rhubarb and Orange Trifle","Almond FriandsTurǫn Macaroons"
"Robert Smart","4",54,"Space Satellite Designer","Melbourn, Cambridgeshire","Robert","4",3,"IN","Apple and Pear Pie with Thyme","Spanakopita with St George's Mushrooms"
"Robert Smart","4",54,"Space Satellite Designer","Melbourn, Cambridgeshire","Robert","5",4,"OUT","Blueberry & Orange Traybake","Dalek"
"Robert Smart","4",54,"Space Satellite Designer","Melbourn, Cambridgeshire","Robert","6",NA,NA,NA,NA
"Robert Smart","4",54,"Space Satellite Designer","Melbourn, Cambridgeshire","Robert","7",NA,NA,NA,NA
"Robert Smart","4",54,"Space Satellite Designer","Melbourn, Cambridgeshire","Robert","8",NA,NA,NA,NA
"Robert Smart","4",54,"Space Satellite Designer","Melbourn, Cambridgeshire","Robert","9",NA,NA,NA,NA
"Robert Smart","4",54,"Space Satellite Designer","Melbourn, Cambridgeshire","Robert","10",NA,NA,NA,NA
"Rosie Brandreth-Poynter","10",28,"Veterinary surgeon","Somerset","Rosie","1",2,"IN",NA,NA
"Rosie Brandreth-Poynter","10",28,"Veterinary surgeon","Somerset","Rosie","2",5,"IN",NA,NA
"Rosie Brandreth-Poynter","10",28,"Veterinary surgeon","Somerset","Rosie","3",9,"IN",NA,NA
"Rosie Brandreth-Poynter","10",28,"Veterinary surgeon","Somerset","Rosie","4",4,"IN",NA,NA
"Rosie Brandreth-Poynter","10",28,"Veterinary surgeon","Somerset","Rosie","5",5,"IN",NA,NA
"Rosie Brandreth-Poynter","10",28,"Veterinary surgeon","Somerset","Rosie","6",5,"IN",NA,NA
"Rosie Brandreth-Poynter","10",28,"Veterinary surgeon","Somerset","Rosie","7",1,"IN",NA,NA
"Rosie Brandreth-Poynter","10",28,"Veterinary surgeon","Somerset","Rosie","8",2,"IN",NA,NA
"Rosie Brandreth-Poynter","10",28,"Veterinary surgeon","Somerset","Rosie","9",1,"OUT",NA,NA
"Rosie Brandreth-Poynter","10",28,"Veterinary surgeon","Somerset","Rosie","10",NA,NA,NA,NA
"Ruby Bhogal","9",29,"Project manager","London","Ruby","1",1,"IN",NA,NA
"Ruby Bhogal","9",29,"Project manager","London","Ruby","2",10,"IN",NA,NA
"Ruby Bhogal","9",29,"Project manager","London","Ruby","3",7,"IN",NA,NA
"Ruby Bhogal","9",29,"Project manager","London","Ruby","4",2,"IN",NA,NA
"Ruby Bhogal","9",29,"Project manager","London","Ruby","5",1,"IN",NA,NA
"Ruby Bhogal","9",29,"Project manager","London","Ruby","6",7,"IN",NA,NA
"Ruby Bhogal","9",29,"Project manager","London","Ruby","7",3,"IN",NA,NA
"Ruby Bhogal","9",29,"Project manager","London","Ruby","8",3,"STAR BAKER",NA,NA
"Ruby Bhogal","9",29,"Project manager","London","Ruby","9",1,"STAR BAKER",NA,NA
"Ruby Bhogal","9",29,"Project manager","London","Ruby","10",3,"Runner-up",NA,NA
"Ruby Tandoh","4",20,"History of Art and Philosophy Student","Southend, Essex","Ruby","1",12,"IN","Rhubarb and Custard Sandwich Cake","Chocolate and Ginger Night Sky Cake"
"Ruby Tandoh","4",20,"History of Art and Philosophy Student","Southend, Essex","Ruby","2",3,"STAR BAKER","Mexican Breadsticks","White Chocolate and Orange Peacock Bread"
"Ruby Tandoh","4",20,"History of Art and Philosophy Student","Southend, Essex","Ruby","3",3,"IN","Desert Island Trifle","Lemon Shortbread and White Chocolate SeashellsBlackberry and Chocolate Layer Cakes"
"Ruby Tandoh","4",20,"History of Art and Philosophy Student","Southend, Essex","Ruby","4",6,"IN","Apple and Marzipan Pie","Rose, Almond and Raspberry Filo Pie"
"Ruby Tandoh","4",20,"History of Art and Philosophy Student","Southend, Essex","Ruby","5",6,"IN","Blackberry and Lemon Bakewell Slice","'Dropped Ice-Cream' Biscuit Centrepiece"
"Ruby Tandoh","4",20,"History of Art and Philosophy Student","Southend, Essex","Ruby","6",1,"STAR BAKER","Citrus Tea Loaf","Twisted Swedish KanelbullarSaffron St. Lucia Buns"
"Ruby Tandoh","4",20,"History of Art and Philosophy Student","Southend, Essex","Ruby","7",2,"IN","Plum Jam Roly-Polywith Ginger Ice cream","Raspberry and Passion Fruit Mille-feuilleCaramelised Apple LatticePortuguese Custard Tarts"
"Ruby Tandoh","4",20,"History of Art and Philosophy Student","Southend, Essex","Ruby","8",1,"STAR BAKER","Mango and Nigella Seed Spelt Cob","Carrot Cake and Pistachio Garden Plot"
"Ruby Tandoh","4",20,"History of Art and Philosophy Student","Southend, Essex","Ruby","9",4,"IN","Beetroot Jelly on Poppy Seed BiscuitsSpinach, Parmesan and Egg TartletsChoux Buns with Goat's Cheese and Caramelised Onions","Chocolate, Almond Praline and Saffron Opera Cake"
"Ruby Tandoh","4",20,"History of Art and Philosophy Student","Southend, Essex","Ruby","10",2,"Runner-up","Picnic Basket Pie","Raspberry, Lemon and Passion Fruit Wedding Cake"
"Ruth Clemens","1",31,"Retail manager/Housewife","Poynton, Cheshire","Ruth","1",NA,"IN","Three Tiered Lemon Drizzle Cakewith Fresh Cream and freshly made Lemon Curd","Classic Chocolate Sponge wrapped in a Chocolate Collartopped with Handmade White and Dark Chocolate Truffles"
"Ruth Clemens","1",31,"Retail manager/Housewife","Poynton, Cheshire","Ruth","2",5,"IN","Peanut Shortbread withSalted Peanut Caramel","Almond Macaron with Violet ButtercreamRaspberries and Cream Eclairs"
"Ruth Clemens","1",31,"Retail manager/Housewife","Poynton, Cheshire","Ruth","3",2,"IN","Maple and Pecan Bread","Chocolate and Orange Panettone
Cranberry Bagels"
"Ruth Clemens","1",31,"Retail manager/Housewife","Poynton, Cheshire","Ruth","4",4,"IN","Peach and Blueberry Boy Bait","Apple & Ginger Crumble, Rhubarb Suet Crust, Cherry Queen of Puddings"
"Ruth Clemens","1",31,"Retail manager/Housewife","Poynton, Cheshire","Ruth","5",3,"IN","Minced Beef Pie","Raspberry and Dark Chocolate Tart  Creme Patisserie and Cherry Tart  Citrus Curd Tart with Creme Brulee top  Tomato, Asparagus Twirl Canapés"
"Ruth Clemens","1",31,"Retail manager/Housewife","Poynton, Cheshire","Ruth","6",NA,"Runner-up","Mint, Ginger and Blackberry Cake",NA
"Ryan Chong","3",38,"Photographer","Bristol","Ryan","1",8,"IN","Kumquat and Orange Polenta","Hidden Flowerbed Mousse Cake"
"Ryan Chong","3",38,"Photographer","Bristol","Ryan","2",5,"IN","Shanghai Spring Onion FlatbreadsGarlic and Coriander Naan","Cinnamon and Date Bagels
Tarragon and Rosemary Bagels"
"Ryan Chong","3",38,"Photographer","Bristol","Ryan","3",5,"IN","Spiced Pear Tarte Tatin","UNKNOWN"
"Ryan Chong","3",38,"Photographer","Bristol","Ryan","4",7,"IN","Green Tea Opera Torte","Strawberry, Rose and Pistachio Meringue"
"Ryan Chong","3",38,"Photographer","Bristol","Ryan","5",8,"STAR BAKER","Curry Spiced Seabass Wellington","Key Lime Pie"
"Ryan Chong","3",38,"Photographer","Bristol","Ryan","6",6,"IN","Chocolate FondantsSticky Ginger and Date Puddings","Apple, Sour Cherry, Raisin and Mixed Nuts Strudel"
"Ryan Chong","3",38,"Photographer","Bristol","Ryan","7",6,"OUT","Lardy Cakes","Char Siu Bao"
"Ryan Chong","3",38,"Photographer","Bristol","Ryan","8",NA,NA,NA,NA
"Ryan Chong","3",38,"Photographer","Bristol","Ryan","9",NA,NA,NA,NA
"Ryan Chong","3",38,"Photographer","Bristol","Ryan","10",NA,NA,NA,NA
"Sandy Docherty","6",49,"Child welfare officer","Yeadon, West Yorkshire","Sandy","1",9,"IN","Madeira Cake with Almond Liqueur and Chopped Apricots","Black Forest Gâteau"
"Sandy Docherty","6",49,"Child welfare officer","Yeadon, West Yorkshire","Sandy","2",4,"IN","Chocolate Chunk and Hazelnut Biscotti","Sundried Tomato Cheese Biscuit Box"
"Sandy Docherty","6",49,"Child welfare officer","Yeadon, West Yorkshire","Sandy","3",7,"IN","Soda Breads with Smoked Bacon and Onion","Basket of Bread Flowers with a Walnut and Blue Cheese Centre"
"Sandy Docherty","6",49,"Child welfare officer","Yeadon, West Yorkshire","Sandy","4",6,"OUT","Pontefract Crème Brûlées","Cassata, Whisky and Orange & Apple Pie Cheesecakes"
"Sandy Docherty","6",49,"Child welfare officer","Yeadon, West Yorkshire","Sandy","5",NA,NA,NA,NA
"Sandy Docherty","6",49,"Child welfare officer","Yeadon, West Yorkshire","Sandy","6",NA,NA,NA,NA
"Sandy Docherty","6",49,"Child welfare officer","Yeadon, West Yorkshire","Sandy","7",NA,NA,NA,NA
"Sandy Docherty","6",49,"Child welfare officer","Yeadon, West Yorkshire","Sandy","8",NA,NA,NA,NA
"Sandy Docherty","6",49,"Child welfare officer","Yeadon, West Yorkshire","Sandy","9",NA,NA,NA,NA
"Sandy Docherty","6",49,"Child welfare officer","Yeadon, West Yorkshire","Sandy","10",NA,NA,NA,NA
"Sarah-Jane Willis","3",28,"Vicar's wife","Bewbush, West Sussex","Sarah-Jane","1",1,"IN","Pear, Chocolate and Hazelnut","Hidden Crown Cake"
"Sarah-Jane Willis","3",28,"Vicar's wife","Bewbush, West Sussex","Sarah-Jane","2",10,"IN","Toasted Coconut and Lime RotisOatcakes","UNKNOWN"
"Sarah-Jane Willis","3",28,"Vicar's wife","Bewbush, West Sussex","Sarah-Jane","3",8,"IN","Caramelised Banana Tarte Tatin","French Apple Tart with Blackberry and Cassis Jam"
"Sarah-Jane Willis","3",28,"Vicar's wife","Bewbush, West Sussex","Sarah-Jane","4",4,"IN","Chocolate and Almond Truffle Torte","Hazelnut Tiramisu Layered Meringue"
"Sarah-Jane Willis","3",28,"Vicar's wife","Bewbush, West Sussex","Sarah-Jane","5",4,"IN","Beef Wellington with Parma Ham and Gorgonzola Cheese","Chocolate and Banana Cream Pie"
"Sarah-Jane Willis","3",28,"Vicar's wife","Bewbush, West Sussex","Sarah-Jane","6",4,"IN","Sticky Toffee PuddingsGranny's Saucy Lemon Puddings","Sweet Strudel with Sour Cherries"
"Sarah-Jane Willis","3",28,"Vicar's wife","Bewbush, West Sussex","Sarah-Jane","7",7,"OUT","Orange, Nutmeg and Saffron Buns","Sour Cherry and Dark Chocolate Christmas Plait"
"Sarah-Jane Willis","3",28,"Vicar's wife","Bewbush, West Sussex","Sarah-Jane","8",NA,NA,NA,NA
"Sarah-Jane Willis","3",28,"Vicar's wife","Bewbush, West Sussex","Sarah-Jane","9",NA,NA,NA,NA
"Sarah-Jane Willis","3",28,"Vicar's wife","Bewbush, West Sussex","Sarah-Jane","10",NA,NA,NA,NA
"Selasi Gbormittah","7",30,"Client service associate","London","Selasi","1",1,"IN","Citrus and Spice Drizzle Cake","Raspberry, Sloe and White Chocolate Mirror Glaze Cake"
"Selasi Gbormittah","7",30,"Client service associate","London","Selasi","2",11,"IN","""Wheelie Hot Iced Biscuits""","Stained Glass Window Gingerbread Church"
"Selasi Gbormittah","7",30,"Client service associate","London","Selasi","3",5,"IN","Chocolate, Orange and Cinnamon Bread","Bedouin Escape Tear and Share Bread"
"Selasi Gbormittah","7",30,"Client service associate","London","Selasi","4",8,"IN","Perfect Sunday Roast Accompaniment","Lemon and Anise Churros"
"Selasi Gbormittah","7",30,"Client service associate","London","Selasi","5",3,"IN","Rhubarb, Mango and Ginger Plait, and Pineapple and Coconut Pinwheels","Parma Ham, Asparagus and Cheese Filo Cigars and Coffee Cream Filo Cups"
"Selasi Gbormittah","7",30,"Client service associate","London","Selasi","6",7,"IN","Grapefruit, Orange and Mint Meringue Pie","Three Tiered Ombré Floral Cake"
"Selasi Gbormittah","7",30,"Client service associate","London","Selasi","7",6,"IN","Summer Picnic Roulade","Lemon, Strawberry and Passionfruit and Chocolate and Mint Mini Mousse Cakes"
"Selasi Gbormittah","7",30,"Client service associate","London","Selasi","8",3,"IN","Bouquet of Flowers","Fruity Tudor Marchpane"
"Selasi Gbormittah","7",30,"Client service associate","London","Selasi","9",4,"OUT","Sundried Tomato, Onion, Peppers and Parmesan Palmiers and Salmon, Spinach and Mushroom Palmiers","Lime and Ginger Fondant Fancies and Pink Velvet and Raspberry Prosecco Fondant Fancies"
"Selasi Gbormittah","7",30,"Client service associate","London","Selasi","10",NA,NA,NA,NA
"Simon Blackwell","2",31,"Rugby Coach","Norfolk","Simon","1",9,"IN","Guinness and Chocolate Cupcakes","Two-Tiered Chocolate Courgette Cake"
"Simon Blackwell","2",31,"Rugby Coach","Norfolk","Simon","2",11,"OUT","Smoked Haddock and Watercress Quiche","Passion Fruit and Ricotta TartsSalted Chocolate, Stem Ginger and Mascarpone Cream Tarts"
"Simon Blackwell","2",31,"Rugby Coach","Norfolk","Simon","3",NA,NA,NA,NA
"Simon Blackwell","2",31,"Rugby Coach","Norfolk","Simon","4",NA,NA,NA,NA
"Simon Blackwell","2",31,"Rugby Coach","Norfolk","Simon","5",NA,NA,NA,NA
"Simon Blackwell","2",31,"Rugby Coach","Norfolk","Simon","6",NA,NA,NA,NA
"Simon Blackwell","2",31,"Rugby Coach","Norfolk","Simon","7",NA,NA,NA,NA
"Simon Blackwell","2",31,"Rugby Coach","Norfolk","Simon","8",NA,NA,NA,NA
"Sophie Faldo","8",33,"Former army officer and trainee stuntwoman","West Molesey, Surrey","Sophie","1",5,"IN","Pineapple and Coconut Sandwich Cake","'Champagne Bottle and Bucket' Cake"
"Sophie Faldo","8",33,"Former army officer and trainee stuntwoman","West Molesey, Surrey","Sophie","2",2,"IN","Lemon Limoncino Sandwich Biscuits","'Snakes and Ladders' Game"
"Sophie Faldo","8",33,"Former army officer and trainee stuntwoman","West Molesey, Surrey","Sophie","3",6,"IN","Tagine Teacakes","'Picnic Basket' Bread Sculpture"
"Sophie Faldo","8",33,"Former army officer and trainee stuntwoman","West Molesey, Surrey","Sophie","4",4,"IN","Jaffa Millionaire Shortbreads","Bird's Nest Caramel Cake"
"Sophie Faldo","8",33,"Former army officer and trainee stuntwoman","West Molesey, Surrey","Sophie","5",1,"STAR BAKER","Ginger, Fig and Honey Steamed School Pudding","Raspberry, Yuzu & White Chocolate Bûche Trifle Terrine"
"Sophie Faldo","8",33,"Former army officer and trainee stuntwoman","West Molesey, Surrey","Sophie","6",2,"IN","'The Four Seasons' Decorative Pies","Game Pie with Glazed Forest Fruits"
"Sophie Faldo","8",33,"Former army officer and trainee stuntwoman","West Molesey, Surrey","Sophie","7",3,"IN","'Classics with a Twist' Cannoli","'Classics' Sfogliatelle"
"Sophie Faldo","8",33,"Former army officer and trainee stuntwoman","West Molesey, Surrey","Sophie","8",4,"IN","Char Siu & Banana Praline Bedfordshire Clangers","Citrus with Green Apple Croquembouche Savoy Cake"
"Sophie Faldo","8",33,"Former army officer and trainee stuntwoman","West Molesey, Surrey","Sophie","9",1,"STAR BAKER","Strawberry & Rhubarb and Chestnut & Vanilla Choux Buns","'Tutu with Opera Filling' Meringue Centrepiece"
"Sophie Faldo","8",33,"Former army officer and trainee stuntwoman","West Molesey, Surrey","Sophie","10",2,"WINNER","Spelt Boules, Mushroom Ciabatta and Orange Plaited Brioche","'Ode to the Honey Bee' Entremet"
"Stacey Hart","8",42,"Former school teacher","Radlett, Hertfordshire","Stacey","1",11,"IN","Granny Smith Apple and Walnut Cake","'Black Evening Clutch Bag' Cake"
"Stacey Hart","8",42,"Former school teacher","Radlett, Hertfordshire","Stacey","2",9,"IN","Sparkly Chocolate and Marshmallow Fluff Cookies","'Get to School' Game"
"Stacey Hart","8",42,"Former school teacher","Radlett, Hertfordshire","Stacey","3",1,"IN","Cranberry and Cinnamon Teacakes","'Ascot Hat' Bread Sculpture"
"Stacey Hart","8",42,"Former school teacher","Radlett, Hertfordshire","Stacey","4",1,"IN","Rum Salted Caramel Millionaire Shortbreads","Chocolate and Coffee Caramel Cake"
"Stacey Hart","8",42,"Former school teacher","Radlett, Hertfordshire","Stacey","5",4,"IN","Bakewell Tart Steamed School Pudding","Tropical Trifle Terrine"
"Stacey Hart","8",42,"Former school teacher","Radlett, Hertfordshire","Stacey","6",6,"IN","'Love Theme' Decorative Pies","Indian Hand Raised Pie with Mango"
"Stacey Hart","8",42,"Former school teacher","Radlett, Hertfordshire","Stacey","7",4,"IN","My All Time Favourite Desserts","Pastry Surprise"
"Stacey Hart","8",42,"Former school teacher","Radlett, Hertfordshire","Stacey","8",3,"STAR BAKER","Camembert & Onion and Apple & Blueberry Bedfordshire Clangers","'Bright' Lemon & Orange Savoy Cake"
"Stacey Hart","8",42,"Former school teacher","Radlett, Hertfordshire","Stacey","9",2,"OUT","'Choux-nicorn and Choux-moji' Choux Buns","'Flamingos in Love' Meringue Centrepiece"
"Stacey Hart","8",42,"Former school teacher","Radlett, Hertfordshire","Stacey","10",NA,NA,NA,NA
"Steph Blackwell","10",28,"Shop assistant","Chester","Steph","1",3,"IN",NA,NA
"Steph Blackwell","10",28,"Shop assistant","Chester","Steph","2",10,"IN",NA,NA
"Steph Blackwell","10",28,"Shop assistant","Chester","Steph","3",3,"IN",NA,NA
"Steph Blackwell","10",28,"Shop assistant","Chester","Steph","4",1,"STAR BAKER",NA,NA
"Steph Blackwell","10",28,"Shop assistant","Chester","Steph","5",4,"STAR BAKER",NA,NA
"Steph Blackwell","10",28,"Shop assistant","Chester","Steph","6",3,"STAR BAKER",NA,NA
"Steph Blackwell","10",28,"Shop assistant","Chester","Steph","7",4,"IN",NA,NA
"Steph Blackwell","10",28,"Shop assistant","Chester","Steph","8",4,"STAR BAKER",NA,NA
"Steph Blackwell","10",28,"Shop assistant","Chester","Steph","9",3,"IN",NA,NA
"Steph Blackwell","10",28,"Shop assistant","Chester","Steph","10",3,"Runner-up",NA,NA
"Steven Carter-Bailey","8",34,"Marketer","Watford, Hertfordshire","Steven","1",6,"STAR BAKER","Bonfire Night Cake","'A Baker's Lunch' Cake"
"Steven Carter-Bailey","8",34,"Marketer","Watford, Hertfordshire","Steven","2",6,"STAR BAKER","Amarpressi Biscuits","'Check Bake' Game"
"Steven Carter-Bailey","8",34,"Marketer","Watford, Hertfordshire","Steven","3",3,"IN","Madras Cocktail Teacakes","'The Bag I Knead' Bread Sculpture"
"Steven Carter-Bailey","8",34,"Marketer","Watford, Hertfordshire","Steven","4",7,"IN","Orange Macadamia Nut Millionaire Shortbreads","Caramel Crown Cake"
"Steven Carter-Bailey","8",34,"Marketer","Watford, Hertfordshire","Steven","5",5,"IN","Lemon & Blackcurrant Drizzle Steamed School Pudding","'From Across the Jelly Pond' Trifle Terrine"
"Steven Carter-Bailey","8",34,"Marketer","Watford, Hertfordshire","Steven","6",3,"IN","'Fleetwood Mac' Decorative Pies","Christmas Pie"
"Steven Carter-Bailey","8",34,"Marketer","Watford, Hertfordshire","Steven","7",1,"STAR BAKER","Italian Style Cannoli","'Sicilian-style' Sfogliatelle"
"Steven Carter-Bailey","8",34,"Marketer","Watford, Hertfordshire","Steven","8",1,"IN","'Mediterranean Medley' Bedfordshire Clangers","Chestnut Rum Savoy Cake"
"Steven Carter-Bailey","8",34,"Marketer","Watford, Hertfordshire","Steven","9",3,"IN","Key Lime Cheesecake and Bakewell Tart Choux Buns","'Some Air Over the Rainbow' Meringue Centrepiece"
"Steven Carter-Bailey","8",34,"Marketer","Watford, Hertfordshire","Steven","10",1,"Runner-up","Spelt & Rye, Toasted Garlic & Fontina and Sweet Chocolate Breads","'Yin Yang' Entremet"
"Stu Henshall","6",35,"Professional musician","Guildford, Surrey","Stu","1",11,"OUT","Marley Madeira Cake","Purple Forest Gâteau"
"Stu Henshall","6",35,"Professional musician","Guildford, Surrey","Stu","2",NA,NA,NA,NA
"Stu Henshall","6",35,"Professional musician","Guildford, Surrey","Stu","3",NA,NA,NA,NA
"Stu Henshall","6",35,"Professional musician","Guildford, Surrey","Stu","4",NA,NA,NA,NA
"Stu Henshall","6",35,"Professional musician","Guildford, Surrey","Stu","5",NA,NA,NA,NA
"Stu Henshall","6",35,"Professional musician","Guildford, Surrey","Stu","6",NA,NA,NA,NA
"Stu Henshall","6",35,"Professional musician","Guildford, Surrey","Stu","7",NA,NA,NA,NA
"Stu Henshall","6",35,"Professional musician","Guildford, Surrey","Stu","8",NA,NA,NA,NA
"Stu Henshall","6",35,"Professional musician","Guildford, Surrey","Stu","9",NA,NA,NA,NA
"Stu Henshall","6",35,"Professional musician","Guildford, Surrey","Stu","10",NA,NA,NA,NA
"Stuart Marston-Smith","3",26,"PE teacher","Lichfield, Staffordshire","Stuart","1",9,"IN","Tomato and Ginger","Lemon and Pistachio Union Flag Cake"
"Stuart Marston-Smith","3",26,"PE teacher","Lichfield, Staffordshire","Stuart","2",9,"IN","Bombay BreadChorizo and Spring Onion Naan","Cinnamon and Cranberry Bagels
Tomato and Thyme Bagels"
"Stuart Marston-Smith","3",26,"PE teacher","Lichfield, Staffordshire","Stuart","3",7,"IN","Pear and Almond Tarte Tatin","Raspberry Triple Chocolate Layered Tart"
"Stuart Marston-Smith","3",26,"PE teacher","Lichfield, Staffordshire","Stuart","4",8,"OUT","Black Forest Torte","Choca Blocka Mocha Meringue"
"Stuart Marston-Smith","3",26,"PE teacher","Lichfield, Staffordshire","Stuart","5",NA,NA,NA,NA
"Stuart Marston-Smith","3",26,"PE teacher","Lichfield, Staffordshire","Stuart","6",NA,NA,NA,NA
"Stuart Marston-Smith","3",26,"PE teacher","Lichfield, Staffordshire","Stuart","7",NA,NA,NA,NA
"Stuart Marston-Smith","3",26,"PE teacher","Lichfield, Staffordshire","Stuart","8",NA,NA,NA,NA
"Stuart Marston-Smith","3",26,"PE teacher","Lichfield, Staffordshire","Stuart","9",NA,NA,NA,NA
"Stuart Marston-Smith","3",26,"PE teacher","Lichfield, Staffordshire","Stuart","10",NA,NA,NA,NA
"Tamal Ray","6",29,"Trainee anaesthetist","Manchester","Tamal","1",4,"IN","Pistachio and Rose Madeira Cake","Black Forest Gâteau in a Chocolate Shell"
"Tamal Ray","6",29,"Trainee anaesthetist","Manchester","Tamal","2",8,"IN","Cinnamon, Maple and Cranberry Biscotti","Chessboard Box"
"Tamal Ray","6",29,"Trainee anaesthetist","Manchester","Tamal","3",3,"IN","Fig, Cheese and Walnut Breads","Breadcycle"
"Tamal Ray","6",29,"Trainee anaesthetist","Manchester","Tamal","4",5,"IN","Rhubarb and Ginger Crème Brûlées","Mango, Hazelnut and Rosemary Cheesecake Trio"
"Tamal Ray","6",29,"Trainee anaesthetist","Manchester","Tamal","5",7,"IN","Honey and Grapefruit Polenta Cake","Passion Fruit and Pineapple Ice Cream Roll"
"Tamal Ray","6",29,"Trainee anaesthetist","Manchester","Tamal","6",7,"IN","Spiced Pear Frangipane Tart","Fennel and Rosemary Pulled Pork and Chicken and Coriander vol-au-vents"
"Tamal Ray","6",29,"Trainee anaesthetist","Manchester","Tamal","7",3,"STAR BAKER","Middle Eastern Game Pie","Spiced Blackberry, Raspberry and Cardamom Charlotte Russe"
